id,composition,Eg
25812,Cs1Cd4As3,0.21619999999999973
25813,Zn1Br2N2,0.09040000000000004
25814,Mg1Pd2Au1,0.2454000000000001
25815,Eu1Mo1O4,0.021300000000000097
25817,K2Tb1Cu1Cl6,2.3155
25818,K2Bi1Au1Br6,0.2372000000000001
25819,K2In1Sb1Br6,0.23750000000000004
25820,K2Fe4O7,1.6641
25821,Cs3Zn1Br5,3.6429
25822,La5Co1Pb3,0.012599999999999945
25823,K3Ho1P2O8,5.0687
25824,Mg2Si1S4,2.967
25825,Ba3Sb2Se7,1.2346
25826,Sr2P7I1,2.103
25828,U1P2S7,0.009599999999999831
25830,Gd3In1S6,0.8866000000000005
25831,Fe1H4C6N6,4.2614
25837,Ba4Ga2Fe1S6F4,2.7909000000000006
25838,Ba2Sc1U1O6,0.7747999999999999
25839,Tl3Ge1F7,3.5928000000000004
25841,Mn2Te1O6,0.3414000000000001
25842,Mg1H6Cl2,0.9297
25844,Li1Ca2Fe1N2,0.4604000000000004
25845,K1Pr1P2Se6,2.0026
25846,K2Ce1I5,0.14890000000000025
25847,As1Os1S1,1.1837999999999995
25848,Sr3La1Mn1Cr1O8,0.7752000000000003
25849,Sb1Te1Rh1,0.3721999999999994
25850,Na4Sn1Ge2S6,1.8715
25851,Li4Zr3O8,3.1430000000000002
25852,Ce4Ga2S5O4,0.012599999999999945
25855,Ga2Sn3N4,0.39009999999999945
25856,Ti1In4N4,0.4249999999999998
25857,Sr3Ge2N4,0.9798999999999998
25861,Na1Al1Ge1O4,3.7388
25862,Na4Te1O5,2.1185
25863,Tm1Sb1Pt1,0.3690000000000007
25864,Rb1Er2Cu3Se5,1.1586
25865,Tl4Ge1S4,1.8848000000000005
25866,Th1P2Ru2,0.14119999999999955
25867,Sm1Sn1F7,4.9484
25868,Tb1Ge2Ir1,0.011400000000000077
25870,K4Pb1O3,2.279
25871,Ti1Fe6Ge6,0.008199999999999541
25872,Ce3Cu4Ge4,9.999999999976694e-05
25873,Ba1H1I1,2.8161
25874,Rb1Ca1H3,3.3134
25876,Tl1Cl2,2.248
25877,Na3Y1Br6,4.2591
25878,Ca2Au1N1,0.03560000000000008
25879,Hf1Te4Cl6,1.2724000000000002
25880,Dy2Hf2O7,3.2326999999999995
25881,Cd1Ga2Se4,1.3457
25882,Cd1C1O3,2.6292
25884,Ni1Sb2O6,0.8810000000000002
25887,Rb1Cd1C3S3N3,3.208
25889,Sb1O2F6,1.3717
25891,Nd3S3N1,1.5240999999999998
25892,Zr1Hg3S2Cl6,2.5452
25893,K2Mn1P2O7,4.590199999999999
25894,Cu6P1S5Br1,0.8183999999999996
25896,Sr1Ni1F6,0.3724000000000001
25897,Pr6S4N3Cl1,1.1682
25898,Au1C1S2Cl3,1.9566
25899,Cs2Ga2B2O7,3.7986
25901,K1Bi1P2S6,2.2305999999999995
25903,Rb1Cr2Bi1O8,2.4179000000000004
25905,Cu1S4Br1N4,0.8707000000000003
25908,P1Au1Cl1F3,3.5308
25909,Na1Y1Se2O6,4.1813
25910,P1Br1N1F1,4.2398
25911,Ca1H6C2O7,3.6961
25912,Si1H8C2N1Cl1O1,5.0017000000000005
25914,Eu1Cu1Mo2O8,0.07569999999999999
25915,Ag3F8,0.3233999999999999
25916,Cs1V1P2O7,1.8684000000000005
25917,Er1Sn1Au1,0.008099999999999774
25918,Bi1Au1Cl6,1.6253
25919,V1Fe1Sb1,0.37049999999999983
25921,Li1Ca1Bi1,0.5834000000000006
25922,Na2Ti3Cl8,0.4367999999999999
25924,V1I1N1Cl3,1.005
25925,Co1H3C6N6,4.1762
25926,Cu1P4Se4I1,1.6639
25927,K2Cu1Br3,1.901
25929,Cs1Tb1Zn1Se3,2.1028
25930,Na3In1Bi2,0.025800000000000267
25931,K3Nb2Cu3S8,1.8652
25932,Ba2Nd1Sb1O6,3.73
25934,Os3C8S1O8,1.7639
25935,Ba2Y1Sb1O6,3.5379
25936,K2Ca1C2O6,4.3437
25937,Nb1Tl2P1O6,2.9007
25939,Cs1Ni1C3S3N3,0.5387
25940,Sr3Zn1Pt1O6,2.5636
25941,K4C1O6,0.11909999999999996
25942,K6Cd1Pb8,0.4836
25943,Na1H3C1N4O1,4.8807
25944,Li1Cd2H1Se2O7,3.4905
25945,La1Mg2H7,2.5942
25946,H8C3N4O4,3.3614
25947,Cs1Zr1Cu1Se3,0.6262999999999996
25952,Na2Mg1H4S2O8,5.1275
25953,Zn1As2,0.22489999999999988
25954,Dy2Se3,0.3632999999999997
25957,Li1Cr2P2O8,0.9089
25958,Al1In1O3,2.1588000000000003
25959,K4Ti1O4,3.1657
25961,Li3Cr1Cl1O4,2.6207000000000003
25962,Li3V1Fe4O8,0.12130000000000064
25964,Li3V2Cr1O6,1.8928
25965,V2Co1H4O8,2.051
25971,Mn1Co2O4,0.4102999999999993
25972,Li2Y1P1C1O7,4.8196
25973,Lu1Se1O3,1.6850999999999998
25975,Li3Bi1H8O7,4.0167
25980,Mn1Cr1P2O8,0.7367000000000001
25981,Ba1Mg2P2,1.1496
25982,Tl1Sb1F6,4.2878
25983,Rb2Co1S2,0.000399999999999956
25984,Rb2Mg1F4,6.2289
25985,K3Al1O3,2.8979
25986,La1Co1Te1,0.6381999999999994
25987,Al1Tl1S2,2.1718
25988,Rb2Na1Tl1Cl6,1.8121
25989,Mg2Bi2O5,1.8327
25990,Zn1Cu1P2O7,0.5194999999999999
25991,Mg1Ni1As1O5,0.7646999999999999
25992,Mg1Cu1Bi1O5,0.04420000000000002
25993,Ca3Sb1P1,0.6592999999999996
25994,Al1B3N4,3.5966000000000005
25996,Te4Mo1W1,1.6935999999999996
25997,Mg6Mn1V1O8,0.7625000000000002
25999,Cs1Au1C2,2.147
26000,La1S1,0.6308000000000002
26001,Li2Cu1Au1,2.0997
26003,Y2Zn1Ag1,0.09250000000000023
26004,Mg2Zn1Hg1,0.24360000000000026
26005,V2O1F8,2.4825
26006,C1N1O1,0.0060999999999999934
26007,K1V2Fe1Ag2O8,1.9818
26009,Cs1Y1Cd1Se3,2.0855
26010,K2Li1Sc1Cl6,3.7414
26011,Mn1Zn1Si2O6,2.8819
26013,Co1N8Cl2,0.23199999999999998
26014,Tb3Os1,0.050400000000000215
26015,Cs4Pb1Cl6,4.2715000000000005
26016,La3Be1V1S7,0.000399999999999956
26017,K2Fe1P2O7,3.2923
26018,La3Be1Ga1S7,1.1343999999999994
26020,Lu2Pb1Se4,1.8042
26021,Ba2Hg1S5,1.6524
26022,Gd2Se1O1F2,1.3483999999999998
26024,V2Ag4O7,1.2064999999999997
26026,Sb1Xe1F7,2.7031
26028,U1H4O6,2.0573
26030,Re3Se4O3,1.0178
26033,Rb2As2Pd1,1.0692
26035,Rb1Eu2Cl5,1.1666
26039,K1Nd1Mo2O8,3.3469
26041,Bi8Te7,0.1448999999999998
26042,Tb2Mn1Cr1O6,0.8162999999999996
26043,Sr1La1Cu1Se3,1.4058000000000002
26044,Na5Sr1Nb1P4,1.3207
26049,In2Ag1Se3Br1,0.2070000000000003
26051,Ca2Ti1Cr1O6,0.8683000000000005
26052,Ba3Br4Cl2,4.3799
26053,V1Pb2N3,1.4989
26055,Sr2Sb1N3,1.2483000000000004
26056,Na1Sm3Si1S7,2.0214000000000003
26057,Ca4Sb2O1,0.9137000000000004
26058,Sr3Al1O4F1,4.0557
26059,Li2Zn1Si1O4,3.7837
26060,Ba2Ca1Pd3O6,1.2944000000000004
26061,Ba1Sm2O4,3.1428000000000003
26062,Rb1Sm2Ag3Se5,1.0496
26063,Nd1Cr1O3,2.2715000000000005
26064,Ho1Fe1O3,1.5675
26065,Sr1Ge2Ru2,0.001700000000000479
26066,Ce1C1O3F1,0.17120000000000068
26067,K1Gd1Te2,0.7134999999999998
26068,As1Cl3,3.9884
26070,P1W1O4F1,2.8499
26072,Tl1Br2,1.7925
26074,Pd1S1Cl1,1.1312
26075,H4C7O1,2.0471
26076,Ag3P1Se4,0.1682999999999999
26078,Na2Cu1F4,0.8827
26079,Sr1La2S4,2.2358
26080,K1Li1Te1,2.4135
26081,Cs2Te3,0.6368999999999998
26083,Li3Sc1N2,2.2440999999999995
26084,K1Al1O2,3.9994
26085,Cd1Mo1P1O6,0.7143999999999999
26088,Ba1C1S1N1Cl1,4.1176
26089,K1Sb1N1O3F3,3.2613000000000003
26090,Li3Zn2Sb1O6,2.4677
26092,Sb1C1N1Cl4O1,2.1439
26093,K2Hg2S1Cl4O3,2.2077
26094,Pr1Sc1O3,4.2587
26096,Ag5Hg4P8Cl5,0.9346
26097,Ho1Tl1Se2,1.2665000000000002
26098,Nb1I5,0.9145
26099,Ti1Hg6As4Cl7,0.2645000000000002
26100,Sn1I4,1.5624
26101,Tl3Ag3Sb2S6,1.4724999999999997
26102,H8Ru1C5N1Cl3O3,3.3052
26103,Na2Mg1C2O6,4.4202
26105,Ag1Pb2Br5,1.9374
26107,Er2C1N2O2,4.0014
26108,Tb2Fe2Si2C1,0.0057999999999998044
26109,Ba1Dy2Zn1O5,3.0569
26111,Ba3W1N4,1.5486
26114,Cs1Li1H4S2N2O6,5.3639
26116,H3Pb1S2N3,1.9036
26118,Li3V2O1F7,2.1597000000000004
26119,Li4Cu1Ni3O8,0.024900000000000144
26120,Li2Ni3O1F6,3.6297
26121,Li7Bi1O6,1.8332
26122,Li1Fe5O3F5,1.6707
26125,Li1V1C1S1O7,2.1326
26127,Sr1Lu2O4,3.3518
26129,Li3Cr3Co1O8,0.9904000000000002
26131,Li2V3O3F5,1.253
26135,Li1Bi1C1S1O7,3.7031
26137,Cs1La3O5,3.3679
26140,K3Cr1P1C1O7,2.6411
26142,Li2Sb1S2,1.4737000000000005
26144,Ce1I2O6,0.6031000000000004
26147,Sr1Sn1B2O6,3.6159
26148,Cs1Ru1F6,1.3131
26149,Rb3Cu5O4,1.5323999999999998
26150,K3Nd1Si2O7,3.5564
26151,Ag2Ge1Pb1S4,1.4887000000000006
26153,Cu1H6Br1N2,2.1412
26154,Ca2Hg1Pb1,0.015200000000000102
26155,Rb2Co1Se2,0.0475000000000001
26156,Li1P1F6,7.5394
26157,Rb1Au1Se1,1.7292999999999998
26158,Te6Rh1Cl3,1.2547
26159,La2Mg1V1O6,1.7109000000000003
26160,Ca1V2O6,1.6773
26163,Ca1Co1F5,1.9911000000000003
26164,Ca2Cu1Sb1O6,0.3981999999999997
26165,Ta1Mn1Zn2O6,0.6522999999999999
26166,Ba2Br1N1,1.1648
26167,Cs4Zn1O3,1.6753
26168,K2Cu1Cl2F2,0.5896
26169,Sm2Al1N1O3,1.8088
26170,Y1Tl1Se2,1.2717
26171,Ca1Zn1C2O6,3.9729
26172,Sr2Mg1Te1O6,2.3278000000000003
26173,Tl2Si1Hg1Se4,1.3713000000000002
26174,Sr2Zr1Ti1O6,2.5093000000000005
26175,Ba2Li1In1,0.09460000000000024
26176,Zn1Sn1Rh2,0.00439999999999996
26177,Sn1B6,0.7526999999999999
26178,Na2Hg1Au1,0.09260000000000004
26179,Y2Ga1Au1,0.11099999999999977
26180,Mg2Hg1Pt1,0.007700000000000262
26181,Li1Rh2W1,0.2377999999999996
26182,Mg2Cu1Ag1,0.010999999999999677
26183,Mg2Zn1Cd1,0.03510000000000013
26185,Na1Fe5O8,1.6551999999999998
26186,P1Rh1Se1,1.3718000000000004
26187,Ir1N5Cl6O3,0.2064999999999999
26188,Ba2Dy1In1Se5,1.1164999999999998
26189,K2La1Au1Cl6,2.2463
26190,K2Tm1Ag1Cl6,3.454
26191,Cs2K1Er1Cl6,5.1104
26192,Cs2Ag1Ir1F6,1.1597000000000002
26193,Na2Li1Pr1Cl6,3.8321
26194,K2Sn1S3,2.2351
26197,K4Zn1P2,0.9472
26198,Na1Mn1Fe1P2O8,0.06630000000000003
26199,Ba3Y2O6,2.8493000000000004
26201,Na1Sb1O7,1.6746
26203,Nb1F5,4.3984
26207,Sn1H7C3N1O5F1,3.0936000000000003
26208,Rh1C3O3,2.2443
26210,Na2Tb1P1W1O8,4.7574000000000005
26211,Mn2Sb2H8S5N4,0.8406000000000002
26214,Sm2As3Au1,0.1280000000000001
26215,K1Rb2Cu1F6,1.0478999999999998
26216,Tb1Bi1Pt1,0.4808000000000003
26217,Ni1Se1O5,0.5309
26218,Lu1P1Pd1,0.006299999999999528
26219,Li1Gd1Mo2O8,2.9612000000000003
26220,K1Pr1Mo2O8,3.3584
26221,In1Cl2,3.0152
26223,Zr4Br4O1,0.03389999999999915
26224,Zn2Te1Se1,0.5095999999999998
26225,Sn4Te5Pb1,0.9574999999999996
26226,Li1Ge1Rh1O4,1.5524
26229,Ir1N4Cl6,0.3325999999999998
26234,K1Pd1N1,0.018999999999999902
26235,Al1W1N3,1.5621000000000005
26236,Sr7Sn1N6,0.9343
26237,Li6Te1N4,2.0475
26238,Na1Ca1N1,0.4781
26239,Mg1Cr1Co1S4,0.5827
26240,Er2S1O2,3.0733
26241,Rb2Na1Y1F6,6.4704
26242,Nd2Te3,0.1745000000000001
26243,Rb1Mo1P2O7,3.8594
26244,Pr1Pt1F7,2.4369
26245,Na1Cr1W2O8,2.2669
26246,Mg1Mo1O4,3.7851
26247,Li1La2Mo1O6,1.5829000000000004
26248,Gd1Mg1Pd1,0.002600000000000157
26249,Nb1Ni2B1O6,2.7342
26250,Sr1H2,3.1308
26251,Cr1H8C4S4N6,1.1611
26252,K2Al1H2O1F5,5.9971000000000005
26253,K1Ho1H8Ru1C6N6O4,3.7021
26254,Si1Os1,0.5177000000000014
26255,Sr1Ag6O4,0.8523000000000003
26256,As2Pb1O4,2.8575
26257,Tl1Re1O4,3.3719
26258,Na4Cd3Se5,1.4673000000000005
26259,K4Au6S5,1.5844999999999998
26260,Sb4S5Cl2,1.8692
26262,Lu1P1S4,2.1701
26263,Ca3Bi1N1,0.3732999999999995
26264,Ba1In2Te4,0.9284
26265,Rb1Ce1S2,0.059499999999999886
26266,Ca1U1O4,2.123500000000001
26267,Na1Y1Ti1Nb1O6F1,2.718700000000001
26268,Al1Si1P3,0.33399999999999963
26272,Ho1Bi2Cl1O4,1.3985
26273,Sr2I2O1,3.4218
26274,Cs1Cl1O2,2.3566000000000003
26275,Cs4Sb2O5,2.5747
26276,K2Na4Ge2O7,2.9935
26277,Sr1Li1Co1F6,2.1993
26279,Pu1Se2O6,0.05580000000000007
26280,Mn1Tl2As2S5,0.6159999999999997
26281,Fe1P2H1O7,2.6204
26282,Na1As4Br1O6,3.0497
26283,Mg1Ga1Mo4O7,0.1554000000000002
26284,Cs2Tl1Mo1F6,3.9316
26285,La2Sn1S3O2,1.6741
26287,Cs1Mn2V2Cl1O7,1.9074
26288,Rb1Mn1Cl3,1.3136
26289,Cs2Zn1Fe1C6N6,4.1718
26290,Eu1Mo1O4F1,0.0999
26292,H1C1N1,6.797999999999999
26293,Ba2In5As5,0.04659999999999975
26294,Cs2Ge1Te4,0.5657999999999999
26295,Sb2Se3,0.4902000000000002
26297,Na3N1O2,1.1272
26298,Ba1Yb1Al2Si1N5O2,1.1294000000000004
26299,Tl1Ag1As2Pb1S5,1.1073000000000004
26301,K1Rb2Y1F6,6.3844
26303,Nd1B1O3,4.706
26305,Sc1Tl1O3,0.9279999999999996
26307,Li1Al1Ni1O3,3.0094000000000003
26308,Cd1Sn1O3,0.9579999999999996
26311,Ho1Cr1O3,2.498800000000001
26314,Li2Cr3W1O8,2.3180000000000005
26315,V1P1H7N2O5,2.8011
26321,Rb2Fe4O7,1.7216999999999998
26322,Mn2P2O7F2,0.8102
26323,Cs6Co2O7,1.1471
26327,Na2Bi4O7,2.5380000000000003
26328,Ba2Ge1As2,0.5171000000000001
26329,Na1Li2As1O4,3.8891
26330,Cs1Te1Se3,0.7410000000000001
26331,Cs2Rb1In1F6,5.376
26333,Zn1Fe2P2O8,2.7890000000000006
26334,Mg1V1P2O7,2.5961
26337,Mg6Mn1Cd1O8,0.7190000000000003
26338,Zn1Cd3S4,1.2146
26339,Cs2Au1I1,3.1674
26340,Ca1Hg2Bi1,0.03669999999999973
26341,Ba2Zn1Hg1,0.03079999999999994
26342,Li1In2Cu1,0.015200000000000102
26343,Nb1V1Re2,0.4678999999999998
26344,Li1La2Ge1,0.09510000000000016
26345,Y1Pd2Au1,0.41759999999999975
26346,Sr2Ag1Bi1,0.2328999999999999
26348,K2Ag1As1Br6,0.7399
26349,Cs2Cu1As1Cl6,0.5581
26353,As1C1O1F4,0.7676000000000003
26354,Y3Mn1Al1S7,0.4254999999999996
26355,K5Mo1C7N7O1,0.7894
26356,Cs2Th1As2O8,3.6126
26358,Cs1Cd1I3O1,0.5859
26362,Co1Hg1N6Cl5,0.6438999999999999
26364,Cs2Zn1Ge3Se8,1.3992
26366,Sr3Sn2As4,0.7509000000000001
26367,Ti1P2H2O8,2.7099
26370,Cs2Na1As7,1.4350999999999998
26372,Rh1C3N6Cl3,0.5080999999999998
26373,K2Mo1O4F4,0.026399999999999986
26380,U1H6Br2O5,1.4897
26381,K1Ag3Te2,0.2498
26382,Mo1N2Cl6,1.1549
26383,Mg1Te1Mo1O6,3.1466
26388,Cs1Tm2Cl7,4.636
26390,Ba2Tb1Cl7,4.8769
26391,Sr1Nd1Mn1Co1O6,0.6466000000000003
26392,Sr3La1Zn1Ru1O8,0.6032000000000002
26394,Rb1Ti3Fe1O8,2.3144
26395,Li2Mg1Zr1O4,2.9739999999999998
26396,Ho1Cu1Pb1S3,1.6269999999999998
26397,Cs5Co1Ag1Cl8,0.9592
26398,Ca1Zn1O2,1.5949
26399,Ca1Pr1Al3O7,4.265499999999999
26400,Cs1Mn1Cr1F6,1.4701
26402,K1Fe1N1,0.4669999999999997
26403,K3Gd1F6,4.5665
26405,K6Co1S4,0.4322999999999999
26406,Rb3Ge4Au1,0.9514
26407,Na2Be1Ge1O4,3.7032
26408,Ba2Mn1W1O6,2.2303
26411,Nd2Mn1Co1O6,1.0848999999999998
26412,La1Ni1O2,0.12420000000000007
26413,Li8Pb1O6,2.3394000000000004
26414,As1I3,2.2308000000000003
26415,Rb1Ni1Cl3,0.7255
26417,Mn1I2,1.1719
26418,Ta1Cl1F8,3.3875
26419,Sr1Bi1Se3,0.4969000000000001
26420,Al4W1,0.02700000000000013
26423,K7Li1Si8,1.6929999999999998
26424,Ba1Cu2S2,0.5059999999999993
26425,Cd1P1H6N1O5,3.2768
26428,Mn1N2O6,2.7416
26429,Nb1Cu1O3F1,0.1584000000000001
26430,As1C2N1O2F6,4.6509
26431,In2Ga1Bi1S6,1.7866000000000004
26432,Fe1W1Cl1O4,2.2868
26433,Na1Ca1V1O4,3.7354
26434,Bi5Br1O7,2.7623
26435,Cu2B1H5O6,0.04220000000000002
26436,La1Mn1O3,1.3150999999999995
26439,Hg2Te1Br3,1.8606
26440,Cs3B1As2,1.4764
26442,Ga1H1O2,2.2315
26443,K3Th2Cu3S7,1.431
26444,Cs2Zr1Cl6,3.6365
26445,Ba1Al1H5,2.7019
26448,Tb2Pb1S4,2.0811
26449,Re1Se1Cl1,1.5383
26450,Cu1As2Pb6Cl7O6,2.2101
26453,Ti1V1O4,0.9926
26455,Cs1H1C2O4,2.7051
26457,K1V2H2C8N2O5F5,0.5962
26462,P1H3N1F5,7.065899999999999
26463,H8Se2N2O5,3.647
26464,Ti1V2O7,2.0316
26465,Y2Bi2O7,0.08830000000000028
26469,Li2Co3Ni1O8,0.9366
26472,Os1O2F4,1.9048000000000005
26476,La1S1Cl1,2.4565
26480,Na3Sb1Se4,0.9766
26481,Ca1Mg2Sb2,0.7931000000000008
26482,Ba4Na1B3N6,2.0441
26483,Ge3N2,0.5270999999999999
26484,Sr2Li1Ta1N3F1,2.934
26485,Fe1Au1O2,0.6094000000000004
26487,Ba1Ga1Ge1H1,0.1499999999999999
26488,Na1Mg6Sb1O8,0.03340000000000032
26489,Mg1Cl2O6,0.8739000000000003
26490,K1V1N2,0.8387
26491,Cu2Hg1Ge1S4,0.01849999999999996
26492,Ta1Nb2Re1,0.3329999999999997
26493,Be2Ir1Rh1,0.01560000000000006
26494,Y2Ru1Pt1,0.3537999999999997
26495,Li1Sn1Pt2,0.09689999999999976
26496,Li1Zn1Cu2,0.14800000000000013
26497,Cs2Rb1Ce1Cl6,0.3449
26499,Na2Co3O6,0.4502
26500,Eu3Ge5,0.008299999999999752
26501,Cs1Zr1O1F5,1.368
26502,In2Ge2O7,1.0465
26503,Ba2Mg1Si2O7,4.4788
26504,Rb2Ba6Sb5H1O1,0.8679999999999999
26505,Cs5Ga3Se7,2.0955
26507,Tl2P1O3,2.4559
26508,K2Fe2B2O7,2.4424
26511,K1Cu3P3O8F6,0.18869999999999987
26513,H3C1S1O3,4.1007
26514,Fe1B1P1H2O6,3.7796
26515,Cs1In1Se2,1.6197
26517,B2Pb4O7,2.5247999999999995
26519,Cs2Pd1Br6,0.8915
26520,Ta1Se6,0.2504999999999997
26521,Pr2Cd1Sb3,0.1394000000000002
26522,Zr1N1F1,2.0731
26525,Sr2Sc1Ta1O6,3.4391
26527,Rb1Cu1Te1S3,0.9672000000000004
26528,Na2Ca1C2O6,3.0208000000000004
26530,Mn3Zn1O7,1.7413
26531,Li2Zn1Ge1S4,2.1764
26532,Li1Ga1P1O4F1,4.263199999999999
26533,Li1Ho1S2O8,5.7599
26534,K2Ti1Cu2S4,1.6299
26537,Cs2La1Br5,3.3821
26539,Ca2Nb1Fe1O6,2.0567
26544,Y1Er1Fe2O6,1.5642999999999998
26545,Ta2Bi1O6F1,2.4792999999999994
26546,Sr1Ca1Zn1Si2O7,3.9789
26548,Na3Mn2B1O6,1.8179
26550,Mg2Zn1O3,2.9016
26552,K5Cu1C1O5,1.0596
26553,Ge1Sb4Te4,0.0964999999999998
26557,Ca1Er2Te4,0.6121000000000003
26558,Ca1Lu2Te4,0.6514999999999995
26562,Ba1H2C2O6,0.4765000000000002
26564,Sr7Si1N6,1.1598000000000002
26565,Mg1Pb1N2,0.18189999999999973
26567,Cs1La1Cd1Te3,1.7300999999999995
26569,Ba2Ho1Ta1O6,3.4479999999999995
26570,Na1La2Ta1O6,3.969199999999999
26573,K2Nb1Ag1S4,2.1653
26576,Rb3Ta1S4,2.8458
26577,Na3Ta1F8,4.8575
26578,Sr3Ge2As4,0.7976000000000001
26579,Rb6Ge2O7,2.8402000000000003
26580,Ni1C1O3,3.3914000000000004
26581,Ti1Pb1O3,1.5845000000000002
26582,Ca2Pb1O4,1.4844
26584,Sm1Co1O3,0.6162999999999998
26585,Rb2Co1Cl4,0.7333000000000001
26586,Pr2Br5,0.2826
26587,Cu1H4O2F2,0.6739
26589,Sn1Br2,2.5037000000000003
26590,Fe5Cu1O8,0.16269999999999918
26591,Tm2Sn2O7,2.655
26592,Sm5Ag1S8,1.6500000000000004
26593,La2Te1O2,2.0299000000000005
26594,Cd1In1Br3,2.2227
26595,Tl1P1Pb1S4,2.0744
26596,Zn1Cd1C4S4N4,3.4179
26597,Sr1Fe2P2O8,3.659
26598,Sm1Bi2Br1O4,1.2800999999999996
26599,Ca1Ta1F7,5.065200000000001
26601,K2Nb3Cl7O5,2.2949
26602,Rb1Si1Bi1S4,2.0841000000000003
26603,Nd2Si1O5,4.7791
26605,La2Pd2O5,1.1395999999999995
26606,K3Sm1As2S8,1.6795000000000002
26607,Rb1Sm1Ge1Se4,1.857
26608,Tl2Cd1Ge1Te4,0.3988
26610,Nd4Te3N2,0.7737999999999996
26611,Cs4V2S4O3,1.9431000000000005
26613,Yb1Bi1O3,0.3542000000000001
26615,Na2Cu1H4O4,0.5800000000000001
26621,Li2Mn2Sn1O6,1.3071000000000002
26622,K2Cr1P1C1O7,2.4556
26623,Li2Mn1Fe2O6,0.8668
26624,Fe1Se2,0.3731
26625,K1Li1H2W1O5,4.9736
26627,V3O2F6,0.027800000000000047
26628,Li3Cr4O8,0.7431999999999999
26629,Mg1Re2O8,3.8759
26633,Y1As1O4,3.6599
26634,Tl6Te1O6,1.4987999999999997
26636,Bi1I4,0.4676999999999999
26637,Er1Zn1As1O1,1.5736000000000003
26640,Zn2Fe1Sb1O6,1.7726000000000002
26641,Ni1F4,0.9929
26642,La1Si3N5,3.1935
26644,Ce2Se1N2,0.9140000000000006
26645,Na1In1Pd2,0.007500000000000284
26647,Cs1Gd1Te4,0.07350000000000012
26648,K2Na1As1F6,4.5049
26649,Cs1K2Y1F6,5.0793
26650,Cs1Cu3Ge1Se4,0.6913
26651,Dy3Ga1Ni1S7,0.29079999999999995
26652,Ba1Tm2Se4,1.3891
26653,Cs3Ge1Se3,1.7231
26654,Ba1Ho2S4,1.7362000000000002
26655,Pr1Tl1P2Se6,1.8129
26657,Rb1Er1P2O7,5.0624
26658,Ag7P1S6,0.9064
26660,Na2Tl1P3H7N3O8,4.4009
26663,Mg2C1Cl1O6,0.004800000000000026
26665,Te1C4S4N8Cl2O8,0.0665
26666,Y1O3,0.2562
26667,Cs2Li1Cr1F6,4.1173
26670,Eu1I1Cl1,0.9291
26671,Er1Fe1Ge2O7,2.6091
26672,Y1Lu1Cr2O8,0.26
26675,Na1Ta1W1O6,3.2385
26676,La1Ti1Sb1O6,2.7279
26679,V1Cd2N3,0.9901
26680,Cs1C1N1,4.7629
26681,Mg5Cd1N4,0.12810000000000032
26682,Co2Ge5N8,0.007000000000000117
26684,Ba2Sr1Te1O6,3.1297
26688,Li3Ga1Ge1O5,3.2659
26689,K2Ru1O4,0.5194
26690,Ba1Sb1Te3,0.37599999999999945
26691,Ba1La2Be1O5,3.8869000000000007
26692,Cs1Yb1P2O7,0.06920000000000004
26693,Rb1In5S8,1.2643000000000004
26694,K1Fe1S2O8,2.1547
26695,Hg1I1,1.6637000000000002
26696,Na3H1S2O8,5.1855
26698,Na2Mn3Cl8,1.9223
26699,Tl1P1O3,3.4619000000000004
26700,Se1O1F2,4.0833
26701,I1Br1,1.4045
26702,Co1Cl2O8,2.9949
26703,Tl6S1Cl4,1.8016
26704,Hg3Te2I2,1.3764
26705,Ru1S3Cl8,1.8583
26706,K4Cd1As2,0.6099000000000001
26707,Bi3Se4Br1,1.0708999999999995
26708,Na2Sb4O7,3.0549
26709,Nd2Cu1O4,0.7073999999999998
26710,K1Sn1Sb1,0.2652999999999999
26711,Sr1As2S4,1.5674
26713,Cu1Sn1F6,0.1778
26714,Ba2Ni1W1O6,3.3435
26716,Pb3Br2O2,2.3839
26717,Ba2Co1P2O8,2.9574
26718,Cs2Pd1C2,1.7529
26719,Cs7Au5O2,0.8037999999999998
26720,Hg3Cl2O2,0.6193
26721,K3Mn1O3,1.5819
26723,K2La1P2Se7,1.49
26726,K2Mn1P2S6,1.0923000000000005
26727,Gd2Si1O5,3.0204
26728,Pr3Ru1O7,0.4142000000000001
26729,Li1C2O2,2.2311
26730,Ga1Ag1Se2,0.24839999999999995
26731,Fe1Te2Br1O5,1.8533
26735,Ba1Fe1F4,3.3577
26736,Bi1As1Pb1O5,2.2765000000000004
26738,K1Mo1P1Cl1O5,2.0132000000000003
26740,Zn1Bi2B2O7,2.5368
26741,K1Zr1F5,5.5637
26742,Na1Sb1Mo1O5,3.3588
26744,Sn1Se2Cl8O2,2.7567
26746,Pr3Si2S8Br1,2.7496
26747,K1La1P2S6,2.6642
26748,La3Ga1S5O1,1.1964999999999997
26749,K2Bi1P1W1O8,4.0680000000000005
26751,Ca2Bi1,0.038799999999999724
26752,La3C2I3,0.1368999999999998
26754,Cs1Ga3S5,2.635
26755,Tl1Ag1Te1,0.6737000000000002
26756,K2Hg1C4N4,5.8582
26757,Ba2Lu1Ru1O6,0.11160000000000014
26758,Rb2Hg1C4N4,5.740500000000001
26759,Cs2Na1Sc1F6,6.7990999999999975
26760,Sn3H2O4,2.3050999999999995
26761,K1H4F5,7.4456000000000016
26764,Cs2P2H2O7,5.2237
26765,Na2Li1Al1H6,2.6415
